"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Sep 27 16:47:03 GMT 2025","Sat Sep 27 16:47:03 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Terms And Conditions Checkbox Validation","Verify that the terms and conditions checkbox validation is performed correctly."
"skipped","Sat Sep 27 16:48:28 GMT 2025","Sat Sep 27 16:48:28 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Verify Cancel Payment Redirects To Cart","Verify that the cancel payment redirects to cart page."
"passed","Sat Sep 27 16:47:03 GMT 2025","Sat Sep 27 16:47:03 GMT 2025","1","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Check OTP Verification During Registration","Verify that the OTP verification is performed correctly during registration."
"skipped","Sat Sep 27 16:47:03 GMT 2025","Sat Sep 27 16:47:03 GMT 2025","0","SRC.tests.tests_ui","test_homepage","TestHomePage","","","Verify Products","Verify that products are displayed on the home page."
"passed","Sat Sep 27 16:47:03 GMT 2025","Sat Sep 27 16:47:03 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-45: Verify that transaction history is accurate.","Verify that transaction history is accurate."
"passed","Sat Sep 27 16:47:03 GMT 2025","Sat Sep 27 16:47:03 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-51: Verify that overdraft limit warnings are displayed correctly.","Verify that overdraft limit warnings are displayed correctly."
"failed","Sat Sep 27 16:48:16 GMT 2025","Sat Sep 27 16:48:21 GMT 2025","5050","SRC.tests.tests_ui","test_login_parameterized","TestLoginParameterized","","","test_parameterized_valid_login[problem_user-secret_sauce-True-Success]","
        Test login functionality with valid and invalid credentials.
        "
"failed","Sat Sep 27 16:48:27 GMT 2025","Sat Sep 27 16:48:27 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Successful Payment With Valid Card Details","Verify that the payment is processed successfully with valid card details."
"broken","Sat Sep 27 16:47:02 GMT 2025","Sat Sep 27 16:47:02 GMT 2025","1","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Verify Cancel Payment Redirects To Cart","Verify that the cancel payment redirects to cart page."
"passed","Sat Sep 27 16:47:02 GMT 2025","Sat Sep 27 16:47:02 GMT 2025","126","SRC.tests.tests_api","test_bookers_api","TestBookersApi","","","test_create_booking","
        Test the booking creation API.

        "
"failed","Sat Sep 27 16:47:03 GMT 2025","Sat Sep 27 16:47:03 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Validate Username Uniqueness Check","Verify that the username uniqueness check is performed correctly."
"failed","Sat Sep 27 16:48:21 GMT 2025","Sat Sep 27 16:48:21 GMT 2025","0","SRC.tests.tests_ui","test_order_page","TestOrderPage","","","Verify Order Creation","Verify that the order is created successfully."
"failed","Sat Sep 27 16:48:31 GMT 2025","Sat Sep 27 16:48:31 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify International Card Payment","Verify that the international card payment is processed correctly."
"failed","Sat Sep 27 16:47:09 GMT 2025","Sat Sep 27 16:47:09 GMT 2025","0","SRC.tests.tests_ui","test_homepage","TestHomePage","","","Verify Social Media Links","Verify that social media links are present on the home page."
"failed","Sat Sep 27 16:47:25 GMT 2025","Sat Sep 27 16:47:30 GMT 2025","5055","SRC.tests.tests_ui","test_login","TestLogin","","","Verify Login","Verify that the user can login with valid creds."
"passed","Sat Sep 27 16:47:03 GMT 2025","Sat Sep 27 16:47:03 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-48: Verify that withdrawal limit enforcement works correctly.","Verify that withdrawal limit enforcement works correctly."
"passed","Sat Sep 27 16:48:27 GMT 2025","Sat Sep 27 16:48:27 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Validate Error On Expired Card Entry","Verify that the error message is displayed when the card is expired."
"failed","Sat Sep 27 16:48:28 GMT 2025","Sat Sep 27 16:48:31 GMT 2025","3004","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Check Promo Code Application In Payment","Verify that the promo code is applied correctly in payment."
"passed","Sat Sep 27 16:48:31 GMT 2025","Sat Sep 27 16:48:31 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Verify Retry Mechanism On Network Error","Verify that the retry mechanism is triggered on network error."
"failed","Sat Sep 27 16:48:11 GMT 2025","Sat Sep 27 16:48:16 GMT 2025","5052","SRC.tests.tests_ui","test_login_parameterized","TestLoginParameterized","","","test_parameterized_valid_login[locked_out_user-secret_sauce-False-Failure]","
        Test login functionality with valid and invalid credentials.
        "
