"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 30 00:37:44 GMT 2025","Tue Sep 30 00:37:45 GMT 2025","365","SRC.tests.tests_ui","test_login","TestLogin","","","Verify Login","Verify that the user can login with valid creds."
"passed","Tue Sep 30 00:37:55 GMT 2025","Tue Sep 30 00:37:55 GMT 2025","361","SRC.tests.tests_ui","test_login_parameterized","TestLoginParameterized","","","test_parameterized_valid_login[problem_user-secret_sauce-True-Success]","
        Test login functionality with valid and invalid credentials.
        "
"skipped","Tue Sep 30 00:37:39 GMT 2025","Tue Sep 30 00:37:39 GMT 2025","0","SRC.tests.tests_ui","test_homepage","TestHomePage","","","Verify Products","Verify that products are displayed on the home page."
"failed","Tue Sep 30 00:37:39 GMT 2025","Tue Sep 30 00:37:39 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-51: Verify that overdraft limit warnings are displayed correctly.","Verify that overdraft limit warnings are displayed correctly."
"passed","Tue Sep 30 00:37:53 GMT 2025","Tue Sep 30 00:37:54 GMT 2025","462","SRC.tests.tests_ui","test_login","TestLogin","","","Verify Problem User Login","Verify that the user can login with problem user creds."
"passed","Tue Sep 30 00:37:54 GMT 2025","Tue Sep 30 00:37:55 GMT 2025","331","SRC.tests.tests_ui","test_login_parameterized","TestLoginParameterized","","","test_parameterized_valid_login[locked_out_user-secret_sauce-False-Failure]","
        Test login functionality with valid and invalid credentials.
        "
"passed","Tue Sep 30 00:37:39 GMT 2025","Tue Sep 30 00:37:39 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-46: Verify that account balance is calculated correctly after a transaction.","Verify that account balance is calculated correctly after a transaction."
"failed","Tue Sep 30 00:38:01 GMT 2025","Tue Sep 30 00:38:01 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Validate Saved Card Autofill Functionality","Verify that the saved card details are automatically filled in payment form."
"passed","Tue Sep 30 00:38:01 GMT 2025","Tue Sep 30 00:38:01 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Validate Error On Invalid Card Entry","Verify that the error message is displayed when the card is invalid."
"skipped","Tue Sep 30 00:37:39 GMT 2025","Tue Sep 30 00:37:39 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Password Strength Validation","Verify that the password strength validation is performed correctly."
"passed","Tue Sep 30 00:37:38 GMT 2025","Tue Sep 30 00:37:38 GMT 2025","274","SRC.tests.tests_api","test_bookers_api","TestBookersApi","","","test_booker_api","
        Test the authentication API.
        "
"failed","Tue Sep 30 00:38:04 GMT 2025","Tue Sep 30 00:38:04 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Validate Saved Card Autofill Functionality","Verify that the saved card details are automatically filled in payment form."
"skipped","Tue Sep 30 00:38:01 GMT 2025","Tue Sep 30 00:38:01 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Verify Cancel Payment Redirects To Cart","Verify that the cancel payment redirects to cart page."
"failed","Tue Sep 30 00:37:39 GMT 2025","Tue Sep 30 00:37:39 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-52: Verify that failed transaction due to downtime is handled correctly.","Verify that failed transaction due to downtime is handled correctly."
"passed","Tue Sep 30 00:37:43 GMT 2025","Tue Sep 30 00:37:44 GMT 2025","218","SRC.tests.tests_ui","test_homepage","TestHomePage","","","Verify Menu","Verify that the menu navigation works correctly."
"passed","Tue Sep 30 00:38:01 GMT 2025","Tue Sep 30 00:38:01 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Verify Success Message Post Successful Transaction","Verify that the success message is displayed after successful transaction."
"passed","Tue Sep 30 00:37:53 GMT 2025","Tue Sep 30 00:37:53 GMT 2025","311","SRC.tests.tests_ui","test_login","TestLogin","","","Verify Invalid Login","Verify that the user can login with invalid creds."
"failed","Tue Sep 30 00:38:04 GMT 2025","Tue Sep 30 00:38:04 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify International Card Payment","Verify that the international card payment is processed correctly."
"passed","Tue Sep 30 00:37:43 GMT 2025","Tue Sep 30 00:37:43 GMT 2025","42","SRC.tests.tests_ui","test_homepage","TestHomePage","","","Verify Social Media Links","Verify that social media links are present on the home page."
"passed","Tue Sep 30 00:37:42 GMT 2025","Tue Sep 30 00:37:42 GMT 2025","51","SRC.tests.tests_ui","test_homepage","TestHomePage","","","Verify Sorting","Verify that sorting options are available on the home page."
"passed","Tue Sep 30 00:37:52 GMT 2025","Tue Sep 30 00:37:53 GMT 2025","376","SRC.tests.tests_ui","test_login","TestLogin","","","Verify Page Title","Verify that the page title is correct."
"passed","Tue Sep 30 00:37:39 GMT 2025","Tue Sep 30 00:37:39 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Check Registration Date Saved Correctly","Verify that the registration date is saved correctly."
"passed","Tue Sep 30 00:37:39 GMT 2025","Tue Sep 30 00:37:39 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Social Media Registration Google Facebook","Verify that the social media registration is performed correctly."
"failed","Tue Sep 30 00:37:39 GMT 2025","Tue Sep 30 00:37:39 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Verify Email Confirmation Sent Post Registration","Verify that the email confirmation is sent correctly after registration."
"passed","Tue Sep 30 00:37:39 GMT 2025","Tue Sep 30 00:37:39 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-45: Verify that transaction history is accurate.","Verify that transaction history is accurate."
