"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 30 00:25:28 GMT 2025","Tue Sep 30 00:25:29 GMT 2025","318","SRC.tests.tests_ui","test_login","TestLogin","","","Verify Invalid Login","Verify that the user can login with invalid creds."
"passed","Tue Sep 30 00:25:37 GMT 2025","Tue Sep 30 00:25:37 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Validate Error On Invalid Card Entry","Verify that the error message is displayed when the card is invalid."
"passed","Tue Sep 30 00:25:37 GMT 2025","Tue Sep 30 00:25:38 GMT 2025","1002","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Verify Success Message Post Successful Transaction","Verify that the success message is displayed after successful transaction."
"passed","Tue Sep 30 00:25:20 GMT 2025","Tue Sep 30 00:25:20 GMT 2025","54","SRC.tests.tests_ui","test_homepage","TestHomePage","","","Verify Social Media Links","Verify that social media links are present on the home page."
"skipped","Tue Sep 30 00:25:28 GMT 2025","Tue Sep 30 00:25:28 GMT 2025","0","SRC.tests.tests_ui","test_login","TestLogin","","","Verify Login Page Elements","Verify that the login page elements are present."
"passed","Tue Sep 30 00:25:15 GMT 2025","Tue Sep 30 00:25:15 GMT 2025","1","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Validate Error For Duplicate Email Registration","Verify that the error message is displayed when the email is already registered."
"failed","Tue Sep 30 00:25:31 GMT 2025","Tue Sep 30 00:25:36 GMT 2025","5455","SRC.tests.tests_ui","test_order_page","TestOrderPage","","","Verify Order Creation","Verify that the order is created successfully."
"passed","Tue Sep 30 00:25:15 GMT 2025","Tue Sep 30 00:25:15 GMT 2025","135","SRC.tests.tests_api","test_bookers_api","TestBookersApi","","","test_booker_api","
        Test the authentication API.
        "
"skipped","Tue Sep 30 00:25:37 GMT 2025","Tue Sep 30 00:25:37 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","test_upi_payment_integration_flow","Test UPI payment integration and flow functionality."
"passed","Tue Sep 30 00:25:37 GMT 2025","Tue Sep 30 00:25:37 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Validate CVV Check During Payment","Verify that the CVV check is performed during payment."
"passed","Tue Sep 30 00:25:15 GMT 2025","Tue Sep 30 00:25:15 GMT 2025","1","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Verify Mandatory Fields Are Enforced","Verify that the mandatory fields are enforced correctly."
"failed","Tue Sep 30 00:25:16 GMT 2025","Tue Sep 30 00:25:16 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Verify Email Confirmation Sent Post Registration","Verify that the email confirmation is sent correctly after registration."
"passed","Tue Sep 30 00:25:16 GMT 2025","Tue Sep 30 00:25:16 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Validate Error For Invalid Email Format","Verify that the error message is displayed when the email format is invalid."
"passed","Tue Sep 30 00:25:16 GMT 2025","Tue Sep 30 00:25:16 GMT 2025","1","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Check Back Button Functionality On Signup","Verify that the back button functionality is performed correctly on signup."
"passed","Tue Sep 30 00:25:16 GMT 2025","Tue Sep 30 00:25:16 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-44: Verify that money transfer between own accounts works correctly.","Verify that money transfer between own accounts works correctly."
"skipped","Tue Sep 30 00:25:41 GMT 2025","Tue Sep 30 00:25:41 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Validate 3D Secure Authentication","Verify that the 3D secure authentication process is performed correctly."
