"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 30 00:03:45 GMT 2025","Tue Sep 30 00:03:45 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Validate Error On Expired Card Entry","Verify that the error message is displayed when the card is expired."
"failed","Tue Sep 30 00:03:39 GMT 2025","Tue Sep 30 00:03:45 GMT 2025","5415","SRC.tests.tests_ui","test_order_page","TestOrderPage","","","Verify Order Creation","Verify that the order is created successfully."
"skipped","Tue Sep 30 00:03:48 GMT 2025","Tue Sep 30 00:03:48 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Verify Email Receipt Sent After Payment","Verify that the email receipt is sent to customer after successful payment."
"passed","Tue Sep 30 00:03:38 GMT 2025","Tue Sep 30 00:03:39 GMT 2025","331","SRC.tests.tests_ui","test_login_parameterized","TestLoginParameterized","","","test_parameterized_valid_login[problem_user-secret_sauce-True-Success]","
        Test login functionality with valid and invalid credentials.
        "
"passed","Tue Sep 30 00:03:22 GMT 2025","Tue Sep 30 00:03:22 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Validate Error For Invalid Email Format","Verify that the error message is displayed when the email format is invalid."
"passed","Tue Sep 30 00:03:45 GMT 2025","Tue Sep 30 00:03:45 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Successful Payment With Valid Card Details","Verify that the payment is processed successfully with valid card details."
"passed","Tue Sep 30 00:03:22 GMT 2025","Tue Sep 30 00:03:22 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-52: Verify that failed transaction due to downtime is handled correctly.","Verify that failed transaction due to downtime is handled correctly."
"passed","Tue Sep 30 00:03:45 GMT 2025","Tue Sep 30 00:03:45 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Verify Success Message Post Successful Transaction","Verify that the success message is displayed after successful transaction."
"passed","Tue Sep 30 00:03:22 GMT 2025","Tue Sep 30 00:03:22 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-44: Verify that money transfer between own accounts works correctly.","Verify that money transfer between own accounts works correctly."
"skipped","Tue Sep 30 00:03:22 GMT 2025","Tue Sep 30 00:03:22 GMT 2025","0","SRC.tests.tests_ui","test_homepage","TestHomePage","","","Verify Products","Verify that products are displayed on the home page."
"passed","Tue Sep 30 00:03:22 GMT 2025","Tue Sep 30 00:03:22 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Verify Email Confirmation Sent Post Registration","Verify that the email confirmation is sent correctly after registration."
"failed","Tue Sep 30 00:03:45 GMT 2025","Tue Sep 30 00:03:45 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Verify Currency Change Updates Payment Amount","Verify that the currency change updates the payment amount correctly."
"failed","Tue Sep 30 00:03:22 GMT 2025","Tue Sep 30 00:03:22 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Check Mobile Number Verification","Verify that the mobile number verification is performed correctly."
"passed","Tue Sep 30 00:03:37 GMT 2025","Tue Sep 30 00:03:38 GMT 2025","333","SRC.tests.tests_ui","test_login_parameterized","TestLoginParameterized","","","test_parameterized_valid_login[standard_user-secret_sauce-True-Success]","
        Test login functionality with valid and invalid credentials.
        "
"passed","Tue Sep 30 00:03:27 GMT 2025","Tue Sep 30 00:03:27 GMT 2025","78","SRC.tests.tests_ui","test_homepage","TestHomePage","","","Verify Product Details","Verify that the product details are displayed correctly."
"failed","Tue Sep 30 00:03:28 GMT 2025","Tue Sep 30 00:03:36 GMT 2025","7477","SRC.tests.tests_ui","test_login","TestLogin","","","Verify Logout","Verify that the user can logout."
"passed","Tue Sep 30 00:03:21 GMT 2025","Tue Sep 30 00:03:21 GMT 2025","271","SRC.tests.tests_api","test_bookers_api","TestBookersApi","","","test_booker_api","
        Test the authentication API.
        "
"passed","Tue Sep 30 00:03:25 GMT 2025","Tue Sep 30 00:03:25 GMT 2025","57","SRC.tests.tests_ui","test_homepage","TestHomePage","","","Verify Sorting","Verify that sorting options are available on the home page."
"skipped","Tue Sep 30 00:03:36 GMT 2025","Tue Sep 30 00:03:36 GMT 2025","0","SRC.tests.tests_ui","test_login","TestLogin","","","Verify Login Page Elements","Verify that the login page elements are present."
"passed","Tue Sep 30 00:03:22 GMT 2025","Tue Sep 30 00:03:22 GMT 2025","235","SRC.tests.tests_api","test_bookers_api","TestBookersApi","","","test_update_booking","
        Test the booking update API.
        "
"skipped","Tue Sep 30 00:03:45 GMT 2025","Tue Sep 30 00:03:45 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Verify Cancel Payment Redirects To Cart","Verify that the cancel payment redirects to cart page."
"failed","Tue Sep 30 00:03:45 GMT 2025","Tue Sep 30 00:03:48 GMT 2025","3004","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Check Promo Code Application In Payment","Verify that the promo code is applied correctly in payment."
"passed","Tue Sep 30 00:03:45 GMT 2025","Tue Sep 30 00:03:45 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Validate CVV Check During Payment","Verify that the CVV check is performed during payment."
"passed","Tue Sep 30 00:03:27 GMT 2025","Tue Sep 30 00:03:27 GMT 2025","74","SRC.tests.tests_ui","test_homepage","TestHomePage","","","Verify Menu","Verify that the menu navigation works correctly."
