"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Sep 29 23:58:13 GMT 2025","Mon Sep 29 23:58:13 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-50: Verify that mini statement generation works correctly.","Verify that mini statement generation works correctly."
"passed","Mon Sep 29 23:58:13 GMT 2025","Mon Sep 29 23:58:13 GMT 2025","59","SRC.tests.tests_api","test_bookers_api","TestBookersApi","","","test_create_booking","
        Test the booking creation API.

        "
"passed","Mon Sep 29 23:58:33 GMT 2025","Mon Sep 29 23:58:33 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Validate Error On Expired Card Entry","Verify that the error message is displayed when the card is expired."
"broken","Mon Sep 29 23:58:13 GMT 2025","Mon Sep 29 23:58:13 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Verify Cancel Payment Redirects To Cart","Verify that the cancel payment redirects to cart page."
"failed","Mon Sep 29 23:58:33 GMT 2025","Mon Sep 29 23:58:36 GMT 2025","3004","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Check Promo Code Application In Payment","Verify that the promo code is applied correctly in payment."
"passed","Mon Sep 29 23:58:13 GMT 2025","Mon Sep 29 23:58:13 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Verify Mandatory Fields Are Enforced","Verify that the mandatory fields are enforced correctly."
"failed","Mon Sep 29 23:58:33 GMT 2025","Mon Sep 29 23:58:33 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Successful Payment With Valid Card Details","Verify that the payment is processed successfully with valid card details."
"failed","Mon Sep 29 23:58:13 GMT 2025","Mon Sep 29 23:58:13 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Validate Username Uniqueness Check","Verify that the username uniqueness check is performed correctly."
"passed","Mon Sep 29 23:58:13 GMT 2025","Mon Sep 29 23:58:13 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Verify Email Confirmation Sent Post Registration","Verify that the email confirmation is sent correctly after registration."
"passed","Mon Sep 29 23:58:27 GMT 2025","Mon Sep 29 23:58:27 GMT 2025","338","SRC.tests.tests_ui","test_login_parameterized","TestLoginParameterized","","","test_parameterized_valid_login[problem_user-secret_sauce-True-Success]","
        Test login functionality with valid and invalid credentials.
        "
"failed","Mon Sep 29 23:58:13 GMT 2025","Mon Sep 29 23:58:13 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Check Mobile Number Verification","Verify that the mobile number verification is performed correctly."
"failed","Mon Sep 29 23:58:13 GMT 2025","Mon Sep 29 23:58:13 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Registration With Referral Code","Verify that the registration with referral code is performed correctly."
"failed","Mon Sep 29 23:58:33 GMT 2025","Mon Sep 29 23:58:33 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Validate Saved Card Autofill Functionality","Verify that the saved card details are automatically filled in payment form."
"passed","Mon Sep 29 23:58:25 GMT 2025","Mon Sep 29 23:58:25 GMT 2025","282","SRC.tests.tests_ui","test_login","TestLogin","","","Verify Invalid Login","Verify that the user can login with invalid creds."
"passed","Mon Sep 29 23:58:26 GMT 2025","Mon Sep 29 23:58:26 GMT 2025","305","SRC.tests.tests_ui","test_login_parameterized","TestLoginParameterized","","","test_parameterized_valid_login[standard_user-secret_sauce-True-Success]","
        Test login functionality with valid and invalid credentials.
        "
"passed","Mon Sep 29 23:58:13 GMT 2025","Mon Sep 29 23:58:13 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Check Registration Date Saved Correctly","Verify that the registration date is saved correctly."
"failed","Mon Sep 29 23:58:28 GMT 2025","Mon Sep 29 23:58:33 GMT 2025","5407","SRC.tests.tests_ui","test_order_page","TestOrderPage","","","Verify Order Creation","Verify that the order is created successfully."
"passed","Mon Sep 29 23:58:36 GMT 2025","Mon Sep 29 23:58:36 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Validate Saved Card Autofill Functionality","Verify that the saved card details are automatically filled in payment form."
"passed","Mon Sep 29 23:58:13 GMT 2025","Mon Sep 29 23:58:13 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Validate Error For Duplicate Email Registration","Verify that the error message is displayed when the email is already registered."
"passed","Mon Sep 29 23:58:18 GMT 2025","Mon Sep 29 23:58:18 GMT 2025","185","SRC.tests.tests_ui","test_homepage","TestHomePage","","","Verify Product Details","Verify that the product details are displayed correctly."
"failed","Mon Sep 29 23:58:18 GMT 2025","Mon Sep 29 23:58:24 GMT 2025","6086","SRC.tests.tests_ui","test_login","TestLogin","","","Verify Logout","Verify that the user can logout."
"skipped","Mon Sep 29 23:58:33 GMT 2025","Mon Sep 29 23:58:33 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Verify Cancel Payment Redirects To Cart","Verify that the cancel payment redirects to cart page."
"skipped","Mon Sep 29 23:58:36 GMT 2025","Mon Sep 29 23:58:36 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Verify Email Receipt Sent After Payment","Verify that the email receipt is sent to customer after successful payment."
"passed","Mon Sep 29 23:58:13 GMT 2025","Mon Sep 29 23:58:13 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Check Back Button Functionality On Signup","Verify that the back button functionality is performed correctly on signup."
"passed","Mon Sep 29 23:58:13 GMT 2025","Mon Sep 29 23:58:13 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Check Redirection To Dashboard Post Signup","Verify that the redirection to dashboard is performed correctly after signup."
"passed","Mon Sep 29 23:58:25 GMT 2025","Mon Sep 29 23:58:26 GMT 2025","290","SRC.tests.tests_ui","test_login","TestLogin","","","Verify Problem User Login","Verify that the user can login with problem user creds."
"passed","Mon Sep 29 23:58:13 GMT 2025","Mon Sep 29 23:58:13 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-46: Verify that account balance is calculated correctly after a transaction.","Verify that account balance is calculated correctly after a transaction."
"failed","Mon Sep 29 23:58:36 GMT 2025","Mon Sep 29 23:58:36 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify International Card Payment","Verify that the international card payment is processed correctly."
"passed","Mon Sep 29 23:58:16 GMT 2025","Mon Sep 29 23:58:16 GMT 2025","157","SRC.tests.tests_ui","test_homepage","TestHomePage","","","Verify Sorting","Verify that sorting options are available on the home page."
"skipped","Mon Sep 29 23:58:25 GMT 2025","Mon Sep 29 23:58:25 GMT 2025","0","SRC.tests.tests_ui","test_login","TestLogin","","","Verify Login Page Elements","Verify that the login page elements are present."
"passed","Mon Sep 29 23:58:13 GMT 2025","Mon Sep 29 23:58:13 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Terms And Conditions Checkbox Validation","Verify that the terms and conditions checkbox validation is performed correctly."
"passed","Mon Sep 29 23:58:13 GMT 2025","Mon Sep 29 23:58:13 GMT 2025","90","SRC.tests.tests_api","test_bookers_api","TestBookersApi","","","test_get_booking","
        Test the booking retrieval API.

        "
"passed","Mon Sep 29 23:58:25 GMT 2025","Mon Sep 29 23:58:25 GMT 2025","329","SRC.tests.tests_ui","test_login","TestLogin","","","Verify Page Title","Verify that the page title is correct."
"failed","Mon Sep 29 23:58:36 GMT 2025","Mon Sep 29 23:58:36 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Verify Retry Mechanism On Network Error","Verify that the retry mechanism is triggered on network error."
"skipped","Mon Sep 29 23:58:33 GMT 2025","Mon Sep 29 23:58:33 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","test_upi_payment_integration_flow","Test UPI payment integration and flow functionality."
"skipped","Mon Sep 29 23:58:36 GMT 2025","Mon Sep 29 23:58:36 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Validate 3D Secure Authentication","Verify that the 3D secure authentication process is performed correctly."
