"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 29 23:25:08 GMT 2025","Mon Sep 29 23:25:08 GMT 2025","1","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-46: Verify that account balance is calculated correctly after a transaction.","Verify that account balance is calculated correctly after a transaction."
"failed","Mon Sep 29 23:25:30 GMT 2025","Mon Sep 29 23:25:30 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Validate Error On Invalid Card Entry","Verify that the error message is displayed when the card is invalid."
"failed","Mon Sep 29 23:25:08 GMT 2025","Mon Sep 29 23:25:08 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-45: Verify that transaction history is accurate.","Verify that transaction history is accurate."
"passed","Mon Sep 29 23:25:08 GMT 2025","Mon Sep 29 23:25:08 GMT 2025","66","SRC.tests.tests_api","test_bookers_api","TestBookersApi","","","test_booker_api","
        Test the authentication API.
        "
"failed","Mon Sep 29 23:25:08 GMT 2025","Mon Sep 29 23:25:08 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-51: Verify that overdraft limit warnings are displayed correctly.","Verify that overdraft limit warnings are displayed correctly."
"failed","Mon Sep 29 23:25:30 GMT 2025","Mon Sep 29 23:25:30 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Validate Saved Card Autofill Functionality","Verify that the saved card details are automatically filled in payment form."
"passed","Mon Sep 29 23:25:21 GMT 2025","Mon Sep 29 23:25:22 GMT 2025","365","SRC.tests.tests_ui","test_login","TestLogin","","","Verify Page Title","Verify that the page title is correct."
"failed","Mon Sep 29 23:25:08 GMT 2025","Mon Sep 29 23:25:08 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-44: Verify that money transfer between own accounts works correctly.","Verify that money transfer between own accounts works correctly."
"passed","Mon Sep 29 23:25:23 GMT 2025","Mon Sep 29 23:25:23 GMT 2025","290","SRC.tests.tests_ui","test_login_parameterized","TestLoginParameterized","","","test_parameterized_valid_login[locked_out_user-secret_sauce-False-Failure]","
        Test login functionality with valid and invalid credentials.
        "
"passed","Mon Sep 29 23:25:22 GMT 2025","Mon Sep 29 23:25:22 GMT 2025","288","SRC.tests.tests_ui","test_login","TestLogin","","","Verify Invalid Login","Verify that the user can login with invalid creds."
"failed","Mon Sep 29 23:25:14 GMT 2025","Mon Sep 29 23:25:21 GMT 2025","6985","SRC.tests.tests_ui","test_login","TestLogin","","","Verify Logout","Verify that the user can logout."
"passed","Mon Sep 29 23:25:08 GMT 2025","Mon Sep 29 23:25:08 GMT 2025","1","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Verify Email Confirmation Sent Post Registration","Verify that the email confirmation is sent correctly after registration."
"passed","Mon Sep 29 23:25:30 GMT 2025","Mon Sep 29 23:25:30 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Validate Error On Expired Card Entry","Verify that the error message is displayed when the card is expired."
"passed","Mon Sep 29 23:25:08 GMT 2025","Mon Sep 29 23:25:08 GMT 2025","63","SRC.tests.tests_api","test_bookers_api","TestBookersApi","","","test_create_booking","
        Test the booking creation API.

        "
"skipped","Mon Sep 29 23:25:08 GMT 2025","Mon Sep 29 23:25:08 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Password Strength Validation","Verify that the password strength validation is performed correctly."
"passed","Mon Sep 29 23:25:08 GMT 2025","Mon Sep 29 23:25:08 GMT 2025","69","SRC.tests.tests_api","test_bookers_api","TestBookersApi","","","test_get_booking","
        Test the booking retrieval API.

        "
"passed","Mon Sep 29 23:25:23 GMT 2025","Mon Sep 29 23:25:24 GMT 2025","335","SRC.tests.tests_ui","test_login_parameterized","TestLoginParameterized","","","test_parameterized_valid_login[problem_user-secret_sauce-True-Success]","
        Test login functionality with valid and invalid credentials.
        "
