"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 29 16:07:54 GMT 2025","Mon Sep 29 16:07:54 GMT 2025","131","SRC.tests.tests_api","test_bookers_api","TestBookersApi","","","test_update_booking","
        Test the booking update API.
        "
"failed","Mon Sep 29 16:09:20 GMT 2025","Mon Sep 29 16:09:20 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Validate Error On Expired Card Entry","Verify that the error message is displayed when the card is expired."
"passed","Mon Sep 29 16:07:55 GMT 2025","Mon Sep 29 16:07:55 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Registration With Referral Code","Verify that the registration with referral code is performed correctly."
"failed","Mon Sep 29 16:09:20 GMT 2025","Mon Sep 29 16:09:20 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Validate Saved Card Autofill Functionality","Verify that the saved card details are automatically filled in payment form."
"passed","Mon Sep 29 16:07:55 GMT 2025","Mon Sep 29 16:07:55 GMT 2025","1","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Check Mobile Number Verification","Verify that the mobile number verification is performed correctly."
"passed","Mon Sep 29 16:07:55 GMT 2025","Mon Sep 29 16:07:55 GMT 2025","1","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-45: Verify that transaction history is accurate.","Verify that transaction history is accurate."
"passed","Mon Sep 29 16:07:55 GMT 2025","Mon Sep 29 16:07:55 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-47: Verify that IMPS transfer functionality works correctly.","Verify that IMPS transfer functionality works correctly."
"passed","Mon Sep 29 16:07:55 GMT 2025","Mon Sep 29 16:07:55 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Check Registration Date Saved Correctly","Verify that the registration date is saved correctly."
"failed","Mon Sep 29 16:09:20 GMT 2025","Mon Sep 29 16:09:20 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Successful Payment With Valid Card Details","Verify that the payment is processed successfully with valid card details."
"failed","Mon Sep 29 16:09:26 GMT 2025","Mon Sep 29 16:09:26 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify International Card Payment","Verify that the international card payment is processed correctly."
"passed","Mon Sep 29 16:07:55 GMT 2025","Mon Sep 29 16:07:55 GMT 2025","1","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Check Redirection To Dashboard Post Signup","Verify that the redirection to dashboard is performed correctly after signup."
"passed","Mon Sep 29 16:07:55 GMT 2025","Mon Sep 29 16:07:55 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-46: Verify that account balance is calculated correctly after a transaction.","Verify that account balance is calculated correctly after a transaction."
"failed","Mon Sep 29 16:07:55 GMT 2025","Mon Sep 29 16:07:55 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Terms And Conditions Checkbox Validation","Verify that the terms and conditions checkbox validation is performed correctly."
"passed","Mon Sep 29 16:07:55 GMT 2025","Mon Sep 29 16:07:55 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-49: Verify that deposit transaction logging works correctly.","Verify that deposit transaction logging works correctly."
"failed","Mon Sep 29 16:09:23 GMT 2025","Mon Sep 29 16:09:26 GMT 2025","3004","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Check Promo Code Application In Payment","Verify that the promo code is applied correctly in payment."
"passed","Mon Sep 29 16:07:54 GMT 2025","Mon Sep 29 16:07:54 GMT 2025","169","SRC.tests.tests_api","test_bookers_api","TestBookersApi","","","test_get_booking","
        Test the booking retrieval API.

        "
"failed","Mon Sep 29 16:08:51 GMT 2025","Mon Sep 29 16:08:56 GMT 2025","5299","SRC.tests.tests_ui","test_login","TestLogin","","","Verify Problem User Login","Verify that the user can login with problem user creds."
"failed","Mon Sep 29 16:08:19 GMT 2025","Mon Sep 29 16:08:24 GMT 2025","5293","SRC.tests.tests_ui","test_login","TestLogin","","","Verify Login","Verify that the user can login with valid creds."
"failed","Mon Sep 29 16:09:26 GMT 2025","Mon Sep 29 16:09:26 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Validate Saved Card Autofill Functionality","Verify that the saved card details are automatically filled in payment form."
"skipped","Mon Sep 29 16:07:55 GMT 2025","Mon Sep 29 16:07:55 GMT 2025","0","SRC.tests.tests_ui","test_homepage","TestHomePage","","","Verify Products","Verify that products are displayed on the home page."
"passed","Mon Sep 29 16:07:55 GMT 2025","Mon Sep 29 16:07:55 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-52: Verify that failed transaction due to downtime is handled correctly.","Verify that failed transaction due to downtime is handled correctly."
"broken","Mon Sep 29 16:07:54 GMT 2025","Mon Sep 29 16:07:54 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Verify Cancel Payment Redirects To Cart","Verify that the cancel payment redirects to cart page."
"passed","Mon Sep 29 16:07:55 GMT 2025","Mon Sep 29 16:07:55 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Validate Error For Invalid Email Format","Verify that the error message is displayed when the email format is invalid."
"skipped","Mon Sep 29 16:09:20 GMT 2025","Mon Sep 29 16:09:20 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","test_upi_payment_integration_flow","Test UPI payment integration and flow functionality."
"failed","Mon Sep 29 16:09:02 GMT 2025","Mon Sep 29 16:09:08 GMT 2025","5973","SRC.tests.tests_ui","test_login_parameterized","TestLoginParameterized","","","test_parameterized_valid_login[locked_out_user-secret_sauce-False-Failure]","
        Test login functionality with valid and invalid credentials.
        "
"passed","Mon Sep 29 16:07:55 GMT 2025","Mon Sep 29 16:07:55 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Social Media Registration Google Facebook","Verify that the social media registration is performed correctly."
"skipped","Mon Sep 29 16:07:55 GMT 2025","Mon Sep 29 16:07:55 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Password Strength Validation","Verify that the password strength validation is performed correctly."
"passed","Mon Sep 29 16:09:20 GMT 2025","Mon Sep 29 16:09:23 GMT 2025","3004","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Verify Success Message Post Successful Transaction","Verify that the success message is displayed after successful transaction."
"passed","Mon Sep 29 16:07:55 GMT 2025","Mon Sep 29 16:07:55 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-51: Verify that overdraft limit warnings are displayed correctly.","Verify that overdraft limit warnings are displayed correctly."
"failed","Mon Sep 29 16:07:55 GMT 2025","Mon Sep 29 16:07:55 GMT 2025","0","SRC.tests.tests_ui","test_homepage","TestHomePage","","","Verify Sorting","Verify that sorting options are available on the home page."
