"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Sep 30 07:54:04 GMT 2025","Tue Sep 30 07:54:04 GMT 2025","1","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Validate Username Uniqueness Check","Verify that the username uniqueness check is performed correctly."
"failed","Tue Sep 30 07:54:04 GMT 2025","Tue Sep 30 07:54:04 GMT 2025","1","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Terms And Conditions Checkbox Validation","Verify that the terms and conditions checkbox validation is performed correctly."
"passed","Tue Sep 30 07:54:33 GMT 2025","Tue Sep 30 07:54:34 GMT 2025","1116","SRC.tests.tests_ui","test_login","TestLogin","","","Verify Page Title","Verify that the page title is correct."
"skipped","Tue Sep 30 07:54:54 GMT 2025","Tue Sep 30 07:54:54 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Validate 3D Secure Authentication","Verify that the 3D secure authentication process is performed correctly."
"failed","Tue Sep 30 07:54:04 GMT 2025","Tue Sep 30 07:54:04 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-47: Verify that IMPS transfer functionality works correctly.","Verify that IMPS transfer functionality works correctly."
"passed","Tue Sep 30 07:54:04 GMT 2025","Tue Sep 30 07:54:04 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-46: Verify that account balance is calculated correctly after a transaction.","Verify that account balance is calculated correctly after a transaction."
"passed","Tue Sep 30 07:54:47 GMT 2025","Tue Sep 30 07:54:47 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Validate CVV Check During Payment","Verify that the CVV check is performed during payment."
"passed","Tue Sep 30 07:54:04 GMT 2025","Tue Sep 30 07:54:04 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Validate Error For Duplicate Email Registration","Verify that the error message is displayed when the email is already registered."
"failed","Tue Sep 30 07:54:04 GMT 2025","Tue Sep 30 07:54:04 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-50: Verify that mini statement generation works correctly.","Verify that mini statement generation works correctly."
"passed","Tue Sep 30 07:54:04 GMT 2025","Tue Sep 30 07:54:04 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Check Mobile Number Verification","Verify that the mobile number verification is performed correctly."
"passed","Tue Sep 30 07:54:35 GMT 2025","Tue Sep 30 07:54:37 GMT 2025","1635","SRC.tests.tests_ui","test_login","TestLogin","","","Verify Problem User Login","Verify that the user can login with problem user creds."
"passed","Tue Sep 30 07:54:04 GMT 2025","Tue Sep 30 07:54:04 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-52: Verify that failed transaction due to downtime is handled correctly.","Verify that failed transaction due to downtime is handled correctly."
"passed","Tue Sep 30 07:54:34 GMT 2025","Tue Sep 30 07:54:35 GMT 2025","1116","SRC.tests.tests_ui","test_login","TestLogin","","","Verify Invalid Login","Verify that the user can login with invalid creds."
"passed","Tue Sep 30 07:54:13 GMT 2025","Tue Sep 30 07:54:13 GMT 2025","227","SRC.tests.tests_ui","test_homepage","TestHomePage","","","Verify Product Details","Verify that the product details are displayed correctly."
"failed","Tue Sep 30 07:54:04 GMT 2025","Tue Sep 30 07:54:04 GMT 2025","1","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Check Registration Date Saved Correctly","Verify that the registration date is saved correctly."
"broken","Tue Sep 30 07:54:04 GMT 2025","Tue Sep 30 07:54:04 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Verify Cancel Payment Redirects To Cart","Verify that the cancel payment redirects to cart page."
"passed","Tue Sep 30 07:54:48 GMT 2025","Tue Sep 30 07:54:51 GMT 2025","3004","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Verify Success Message Post Successful Transaction","Verify that the success message is displayed after successful transaction."
"passed","Tue Sep 30 07:54:09 GMT 2025","Tue Sep 30 07:54:09 GMT 2025","53","SRC.tests.tests_ui","test_homepage","TestHomePage","","","Verify Sorting","Verify that sorting options are available on the home page."
"failed","Tue Sep 30 07:54:47 GMT 2025","Tue Sep 30 07:54:47 GMT 2025","1","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Verify Currency Change Updates Payment Amount","Verify that the currency change updates the payment amount correctly."
"passed","Tue Sep 30 07:54:04 GMT 2025","Tue Sep 30 07:54:04 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Check Back Button Functionality On Signup","Verify that the back button functionality is performed correctly on signup."
"passed","Tue Sep 30 07:54:11 GMT 2025","Tue Sep 30 07:54:11 GMT 2025","43","SRC.tests.tests_ui","test_homepage","TestHomePage","","","Verify Social Media Links","Verify that social media links are present on the home page."
"passed","Tue Sep 30 07:54:04 GMT 2025","Tue Sep 30 07:54:04 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Verify Mandatory Fields Are Enforced","Verify that the mandatory fields are enforced correctly."
