"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 30 00:16:33 GMT 2025","Tue Sep 30 00:16:33 GMT 2025","46","SRC.tests.tests_api","test_bookers_api","TestBookersApi","","","test_create_booking","
        Test the booking creation API.

        "
"passed","Tue Sep 30 00:16:44 GMT 2025","Tue Sep 30 00:16:44 GMT 2025","301","SRC.tests.tests_ui","test_login","TestLogin","","","Verify Problem User Login","Verify that the user can login with problem user creds."
"passed","Tue Sep 30 00:16:45 GMT 2025","Tue Sep 30 00:16:45 GMT 2025","299","SRC.tests.tests_ui","test_login_parameterized","TestLoginParameterized","","","test_parameterized_valid_login[locked_out_user-secret_sauce-False-Failure]","
        Test login functionality with valid and invalid credentials.
        "
"passed","Tue Sep 30 00:16:33 GMT 2025","Tue Sep 30 00:16:33 GMT 2025","1","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-44: Verify that money transfer between own accounts works correctly.","Verify that money transfer between own accounts works correctly."
"passed","Tue Sep 30 00:16:43 GMT 2025","Tue Sep 30 00:16:44 GMT 2025","280","SRC.tests.tests_ui","test_login","TestLogin","","","Verify Invalid Login","Verify that the user can login with invalid creds."
"passed","Tue Sep 30 00:16:33 GMT 2025","Tue Sep 30 00:16:33 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Registration With Referral Code","Verify that the registration with referral code is performed correctly."
"passed","Tue Sep 30 00:16:51 GMT 2025","Tue Sep 30 00:16:51 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Validate CVV Check During Payment","Verify that the CVV check is performed during payment."
"failed","Tue Sep 30 00:16:46 GMT 2025","Tue Sep 30 00:16:51 GMT 2025","5353","SRC.tests.tests_ui","test_order_page","TestOrderPage","","","Verify Order Creation","Verify that the order is created successfully."
"skipped","Tue Sep 30 00:16:55 GMT 2025","Tue Sep 30 00:16:55 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Validate 3D Secure Authentication","Verify that the 3D secure authentication process is performed correctly."
"skipped","Tue Sep 30 00:16:33 GMT 2025","Tue Sep 30 00:16:33 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Password Strength Validation","Verify that the password strength validation is performed correctly."
"passed","Tue Sep 30 00:16:33 GMT 2025","Tue Sep 30 00:16:33 GMT 2025","54","SRC.tests.tests_api","test_bookers_api","TestBookersApi","","","test_get_booking","
        Test the booking retrieval API.

        "
"passed","Tue Sep 30 00:16:35 GMT 2025","Tue Sep 30 00:16:35 GMT 2025","72","SRC.tests.tests_ui","test_homepage","TestHomePage","","","Verify Sorting","Verify that sorting options are available on the home page."
"passed","Tue Sep 30 00:16:33 GMT 2025","Tue Sep 30 00:16:33 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Check Registration Date Saved Correctly","Verify that the registration date is saved correctly."
"passed","Tue Sep 30 00:16:43 GMT 2025","Tue Sep 30 00:16:43 GMT 2025","333","SRC.tests.tests_ui","test_login","TestLogin","","","Verify Page Title","Verify that the page title is correct."
