"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Sep 30 07:34:06 GMT 2025","Tue Sep 30 07:34:06 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-49: Verify that deposit transaction logging works correctly.","Verify that deposit transaction logging works correctly."
"failed","Tue Sep 30 07:34:53 GMT 2025","Tue Sep 30 07:34:53 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Verify Currency Change Updates Payment Amount","Verify that the currency change updates the payment amount correctly."
"failed","Tue Sep 30 07:34:06 GMT 2025","Tue Sep 30 07:34:06 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Verify Email Confirmation Sent Post Registration","Verify that the email confirmation is sent correctly after registration."
"failed","Tue Sep 30 07:34:53 GMT 2025","Tue Sep 30 07:34:53 GMT 2025","1","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Validate Error On Expired Card Entry","Verify that the error message is displayed when the card is expired."
"skipped","Tue Sep 30 07:34:39 GMT 2025","Tue Sep 30 07:34:39 GMT 2025","0","SRC.tests.tests_ui","test_login","TestLogin","","","Verify Login Page Elements","Verify that the login page elements are present."
"passed","Tue Sep 30 07:34:17 GMT 2025","Tue Sep 30 07:34:17 GMT 2025","163","SRC.tests.tests_ui","test_homepage","TestHomePage","","","Verify Menu","Verify that the menu navigation works correctly."
"passed","Tue Sep 30 07:34:06 GMT 2025","Tue Sep 30 07:34:06 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-48: Verify that withdrawal limit enforcement works correctly.","Verify that withdrawal limit enforcement works correctly."
"failed","Tue Sep 30 07:34:06 GMT 2025","Tue Sep 30 07:34:06 GMT 2025","1","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Check Back Button Functionality On Signup","Verify that the back button functionality is performed correctly on signup."
"passed","Tue Sep 30 07:34:06 GMT 2025","Tue Sep 30 07:34:06 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Terms And Conditions Checkbox Validation","Verify that the terms and conditions checkbox validation is performed correctly."
"passed","Tue Sep 30 07:34:39 GMT 2025","Tue Sep 30 07:34:40 GMT 2025","1285","SRC.tests.tests_ui","test_login","TestLogin","","","Verify Invalid Login","Verify that the user can login with invalid creds."
"failed","Tue Sep 30 07:34:06 GMT 2025","Tue Sep 30 07:34:06 GMT 2025","1","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Social Media Registration Google Facebook","Verify that the social media registration is performed correctly."
"passed","Tue Sep 30 07:34:56 GMT 2025","Tue Sep 30 07:34:56 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify International Card Payment","Verify that the international card payment is processed correctly."
"passed","Tue Sep 30 07:34:06 GMT 2025","Tue Sep 30 07:34:06 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Validate Error For Invalid Email Format","Verify that the error message is displayed when the email format is invalid."
"passed","Tue Sep 30 07:34:43 GMT 2025","Tue Sep 30 07:34:45 GMT 2025","1099","SRC.tests.tests_ui","test_login_parameterized","TestLoginParameterized","","","test_parameterized_valid_login[locked_out_user-secret_sauce-False-Failure]","
        Test login functionality with valid and invalid credentials.
        "
"failed","Tue Sep 30 07:34:53 GMT 2025","Tue Sep 30 07:34:53 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Validate Saved Card Autofill Functionality","Verify that the saved card details are automatically filled in payment form."
"skipped","Tue Sep 30 07:34:53 GMT 2025","Tue Sep 30 07:34:53 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","test_upi_payment_integration_flow","Test UPI payment integration and flow functionality."
"failed","Tue Sep 30 07:34:47 GMT 2025","Tue Sep 30 07:34:52 GMT 2025","5366","SRC.tests.tests_ui","test_order_page","TestOrderPage","","","Verify Order Creation","Verify that the order is created successfully."
"passed","Tue Sep 30 07:34:06 GMT 2025","Tue Sep 30 07:34:06 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-46: Verify that account balance is calculated correctly after a transaction.","Verify that account balance is calculated correctly after a transaction."
"passed","Tue Sep 30 07:34:15 GMT 2025","Tue Sep 30 07:34:15 GMT 2025","55","SRC.tests.tests_ui","test_homepage","TestHomePage","","","Verify Social Media Links","Verify that social media links are present on the home page."
"passed","Tue Sep 30 07:34:06 GMT 2025","Tue Sep 30 07:34:06 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Check Mobile Number Verification","Verify that the mobile number verification is performed correctly."
"passed","Tue Sep 30 07:34:53 GMT 2025","Tue Sep 30 07:34:53 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Validate CVV Check During Payment","Verify that the CVV check is performed during payment."
"passed","Tue Sep 30 07:34:06 GMT 2025","Tue Sep 30 07:34:06 GMT 2025","1","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Validate Username Uniqueness Check","Verify that the username uniqueness check is performed correctly."
"passed","Tue Sep 30 07:34:41 GMT 2025","Tue Sep 30 07:34:42 GMT 2025","1169","SRC.tests.tests_ui","test_login","TestLogin","","","Verify Problem User Login","Verify that the user can login with problem user creds."
"passed","Tue Sep 30 07:34:06 GMT 2025","Tue Sep 30 07:34:06 GMT 2025","131","SRC.tests.tests_api","test_bookers_api","TestBookersApi","","","test_update_booking","
        Test the booking update API.
        "
"failed","Tue Sep 30 07:34:06 GMT 2025","Tue Sep 30 07:34:06 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-47: Verify that IMPS transfer functionality works correctly.","Verify that IMPS transfer functionality works correctly."
"skipped","Tue Sep 30 07:34:06 GMT 2025","Tue Sep 30 07:34:06 GMT 2025","0","SRC.tests.tests_ui","test_homepage","TestHomePage","","","Verify Products","Verify that products are displayed on the home page."
"failed","Tue Sep 30 07:34:53 GMT 2025","Tue Sep 30 07:34:56 GMT 2025","3004","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Check Promo Code Application In Payment","Verify that the promo code is applied correctly in payment."
"passed","Tue Sep 30 07:34:06 GMT 2025","Tue Sep 30 07:34:06 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Check Redirection To Dashboard Post Signup","Verify that the redirection to dashboard is performed correctly after signup."
"passed","Tue Sep 30 07:34:14 GMT 2025","Tue Sep 30 07:34:14 GMT 2025","72","SRC.tests.tests_ui","test_homepage","TestHomePage","","","Verify Sorting","Verify that sorting options are available on the home page."
"failed","Tue Sep 30 07:34:06 GMT 2025","Tue Sep 30 07:34:06 GMT 2025","1","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-45: Verify that transaction history is accurate.","Verify that transaction history is accurate."
"broken","Tue Sep 30 07:34:06 GMT 2025","Tue Sep 30 07:34:06 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Verify Cancel Payment Redirects To Cart","Verify that the cancel payment redirects to cart page."
"failed","Tue Sep 30 07:34:06 GMT 2025","Tue Sep 30 07:34:06 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-51: Verify that overdraft limit warnings are displayed correctly.","Verify that overdraft limit warnings are displayed correctly."
"passed","Tue Sep 30 07:34:18 GMT 2025","Tue Sep 30 07:34:18 GMT 2025","86","SRC.tests.tests_ui","test_homepage","TestHomePage","","","Verify Product Details","Verify that the product details are displayed correctly."
"passed","Tue Sep 30 07:34:06 GMT 2025","Tue Sep 30 07:34:06 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Validate Error For Duplicate Email Registration","Verify that the error message is displayed when the email is already registered."
"passed","Tue Sep 30 07:34:06 GMT 2025","Tue Sep 30 07:34:06 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-44: Verify that money transfer between own accounts works correctly.","Verify that money transfer between own accounts works correctly."
"passed","Tue Sep 30 07:34:56 GMT 2025","Tue Sep 30 07:34:56 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Verify Retry Mechanism On Network Error","Verify that the retry mechanism is triggered on network error."
